"agencyID";"ar";"en";"en_description";"fr";"fr_description";"he";"id";"id_description";"isFinal";"version"
"3070";"OECD";NA;"Codelist for Transformation";"Growth rate, flow over stock, over 1 year";"Codelist pour la transformation";"Taux de croissance, flux sur stock, sur 1 an";NA;"CL_TRANSFORMATION";"FY";"true";"1.1"
"3071";"OECD";NA;"Codelist for Transformation";"Growth rate, period on period";"Codelist pour la transformation";"Taux de croissance, période sur période";NA;"CL_TRANSFORMATION";"G1";"true";"1.1"
"3072";"OECD";NA;"Codelist for Transformation";"Growth rate, over 10 periods";"Codelist pour la transformation";"Taux de croissance, sur 10 périodes";NA;"CL_TRANSFORMATION";"G10";"true";"1.1"
"3073";"OECD";NA;"Codelist for Transformation";"Growth rate, over 3 periods";"Codelist pour la transformation";"Taux de croissance, sur 3 périodes";NA;"CL_TRANSFORMATION";"G3";"true";"1.1"
"3074";"OECD";NA;"Codelist for Transformation";"Growth rate, over 3 years";"Codelist pour la transformation";"Taux de croissance, sur 3 ans";NA;"CL_TRANSFORMATION";"G3Y";"true";"1.1"
"3075";"OECD";NA;"Codelist for Transformation";"Growth rate, over 4 years";"Codelist pour la transformation";"Taux de croissance, sur 4 ans";NA;"CL_TRANSFORMATION";"G4Y";"true";"1.1"
"3076";"OECD";NA;"Codelist for Transformation";"Growth rate, over 6 periods";"Codelist pour la transformation";"Taux de croissance, sur 6 périodes";NA;"CL_TRANSFORMATION";"G6";"true";"1.1"
"3077";"OECD";NA;"Codelist for Transformation";"Compound growth rate, over 10 years";"Codelist pour la transformation";"Taux de croissance composé, sur 10 ans";NA;"CL_TRANSFORMATION";"GC10Y";"true";"1.1"
"3078";"OECD";NA;"Codelist for Transformation";"Compound growth rate, over 5 years";"Codelist pour la transformation";"Taux de croissance composé, sur 5 ans";NA;"CL_TRANSFORMATION";"GC5Y";"true";"1.1"
"3079";"OECD";NA;"Codelist for Transformation";"Cumulative growth rate since base period";"Codelist pour la transformation";"Taux de croissance cumulée depuis la période de base";NA;"CL_TRANSFORMATION";"GCM";"true";"1.1"
"3080";"OECD";NA;"Codelist for Transformation";"Contribution to growth rate, period on period";"Codelist pour la transformation";"Contribution au taux de croissance, période sur période";NA;"CL_TRANSFORMATION";"GO1";"true";"1.1"
"3081";"OECD";NA;"Codelist for Transformation";"Contribution to growth rate, over 3 periods";"Codelist pour la transformation";"Contribution au taux de croissance, sur 3 périodes";NA;"CL_TRANSFORMATION";"GO3";"true";"1.1"
"3082";"OECD";NA;"Codelist for Transformation";"Contribution to growth rate, over 6 periods";"Codelist pour la transformation";"Contribution au taux de croissance, sur 6 périodes";NA;"CL_TRANSFORMATION";"GO6";"true";"1.1"
"3083";"OECD";NA;"Codelist for Transformation";"Contribution to growth rate, over 1 year";"Codelist pour la transformation";"Contribution au taux de croissance, sur 1 an";NA;"CL_TRANSFORMATION";"GOY";"true";"1.1"
"3084";"OECD";NA;"Codelist for Transformation";"Growth rate, over reference year";"Codelist pour la transformation";"Taux de croissance, par rapport à l'année de référence";NA;"CL_TRANSFORMATION";"GR";"true";"1.1"
"3085";"OECD";NA;"Codelist for Transformation";"Growth rate, over 1 year";"Codelist pour la transformation";"Taux de croissance, sur 1 an";NA;"CL_TRANSFORMATION";"GY";"true";"1.1"
"3086";"OECD";NA;"Codelist for Transformation";"Annual levels";"Codelist pour la transformation";"Niveaux annuels";NA;"CL_TRANSFORMATION";"LA";"true";"1.1"
"3087";"OECD";NA;"Codelist for Transformation";"Non transformed data";"Codelist pour la transformation";"Données non transformées";NA;"CL_TRANSFORMATION";"N";"true";"1.1"
"3088";"OECD";NA;"Codelist for Transformation";"Revisions, difference to last transmission period";"Codelist pour la transformation";"Révisions, différence avec la dernière période de transmission";NA;"CL_TRANSFORMATION";"R1";"true";"1.1"
"3089";"OECD";NA;"Codelist for Transformation";"Growth rate, over 1 year, based on 3-period average";"Codelist pour la transformation";"Taux de croissance, sur 1 an, basé sur une moyenne sur 3 périodes";NA;"CL_TRANSFORMATION";"GYA3";"true";"1.1"
"3090";"OECD";NA;"Codelist for Transformation";"Growth rate, over 1 year, based on 12-period average";"Codelist pour la transformation";"Taux de croissance, sur 1 an, basé sur une moyenne sur 12 périodes";NA;"CL_TRANSFORMATION";"GYA12";"true";"1.1"
"3091";"OECD";NA;"Codelist for Transformation";"Index";"Codelist pour la transformation";"Indice";NA;"CL_TRANSFORMATION";"IX";"true";"1.1"
"3092";"OECD";NA;"Codelist for Transformation";"Multilateral index";"Codelist pour la transformation";"Indice multilatéral";NA;"CL_TRANSFORMATION";"MIX";"true";"1.1"
"3093";"OECD";NA;"Codelist for Transformation";"Multilateral index rebased to 1";"Codelist pour la transformation";"Indice multilatéral rebasé à 1";NA;"CL_TRANSFORMATION";"MIX_1";"true";"1.1"
"3094";"OECD";NA;"Codelist for Transformation";"Multilateral index rebased to 100";"Codelist pour la transformation";"Indice multilatéral rebasé à 100";NA;"CL_TRANSFORMATION";"MIX_100";"true";"1.1"
"3095";"OECD";NA;"Codelist for Transformation";"Not applicable";"Codelist pour la transformation";"N'est pas applicable";NA;"CL_TRANSFORMATION";"_Z";"true";"1.1"
"3096";"OECD";NA;"Codelist for Unit of measure";"Barrels";"Barils";NA;NA;"CL_UNIT_MEASURE";"BBL_US";"true";"1.1"
"3097";"OECD";NA;"Codelist for Unit of measure";"Degrees celsius";"Degré Celsius";NA;NA;"CL_UNIT_MEASURE";"C";"true";"1.1"
"3098";"OECD";NA;"Codelist for Unit of measure";"Calories";"Calories";NA;NA;"CL_UNIT_MEASURE";"CAL";"true";"1.1"
"3099";"OECD";NA;"Codelist for Unit of measure";"Carats";"Carats";NA;NA;"CL_UNIT_MEASURE";"CT";"true";"1.1"
"3100";"OECD";NA;"Codelist for Unit of measure";"Centimetres";"Centimètres";NA;NA;"CL_UNIT_MEASURE";"CM";"true";"1.1"
"3101";"OECD";NA;"Codelist for Unit of measure";"Days";"Jours";NA;NA;"CL_UNIT_MEASURE";"D";"true";"1.1"
"3102";"OECD";NA;"Codelist for Unit of measure";"Degree days";"Degrés jours";NA;NA;"CL_UNIT_MEASURE";"DD";"true";"1.1"
"3103";"OECD";NA;"Codelist for Unit of measure";"Grammes";"Grammes";NA;NA;"CL_UNIT_MEASURE";"G";"true";"1.1"
"3104";"OECD";NA;"Codelist for Unit of measure";"Gross tonnage";"Jauge brute";NA;NA;"CL_UNIT_MEASURE";"GT";"true";"1.1"
"3105";"OECD";NA;"Codelist for Unit of measure";"Gigawatts";"Gigawatts";NA;NA;"CL_UNIT_MEASURE";"GW";"true";"1.1"
"3106";"OECD";NA;"Codelist for Unit of measure";"Gigawatt hours";"Gigawatt-heures";NA;NA;"CL_UNIT_MEASURE";"GWH";"true";"1.1"
"3107";"OECD";NA;"Codelist for Unit of measure";"Hours";"Heures";NA;NA;"CL_UNIT_MEASURE";"H";"true";"1.1"
"3108";"OECD";NA;"Codelist for Unit of measure";"Hectares";"Hectares";NA;NA;"CL_UNIT_MEASURE";"HA";"true";"1.1"
"3109";"OECD";NA;"Codelist for Unit of measure";"Hectolitres";"Hectolitres";NA;NA;"CL_UNIT_MEASURE";"HL";"true";"1.1"
"3110";"OECD";NA;"Codelist for Unit of measure";"Kilocalories";"Kilocalories";NA;NA;"CL_UNIT_MEASURE";"KCAL";"true";"1.1"
"3111";"OECD";NA;"Codelist for Unit of measure";"Kilogramme";"Kilogrammes";NA;NA;"CL_UNIT_MEASURE";"KG";"true";"1.1"
"3112";"OECD";NA;"Codelist for Unit of measure";"Kilojoules";"Kilojoules";NA;NA;"CL_UNIT_MEASURE";"KJ";"true";"1.1"
"3113";"OECD";NA;"Codelist for Unit of measure";"Kilolitres";"Kilolitres";NA;NA;"CL_UNIT_MEASURE";"KL";"true";"1.1"
"3114";"OECD";NA;"Codelist for Unit of measure";"Kilometres";"Kilomètres";NA;NA;"CL_UNIT_MEASURE";"KM";"true";"1.1"
"3115";"OECD";NA;"Codelist for Unit of measure";"Square kilometres";"Kilomètres carrés";NA;NA;"CL_UNIT_MEASURE";"KM2";"true";"1.1"
"3116";"OECD";NA;"Codelist for Unit of measure";"Kilowatts";"Kilowatts";NA;NA;"CL_UNIT_MEASURE";"KW";"true";"1.1"
"3117";"OECD";NA;"Codelist for Unit of measure";"Kilowatt hours";"Kilowatt-heures";NA;NA;"CL_UNIT_MEASURE";"KWH";"true";"1.1"
"3118";"OECD";NA;"Codelist for Unit of measure";"Litres";"Litres";NA;NA;"CL_UNIT_MEASURE";"L";"true";"1.1"
"3119";"OECD";NA;"Codelist for Unit of measure";"Pounds";"Broyers";NA;NA;"CL_UNIT_MEASURE";"LB";"true";"1.1"
"3120";"OECD";NA;"Codelist for Unit of measure";"Metres";"Mètres";NA;NA;"CL_UNIT_MEASURE";"M";"true";"1.1"
"3121";"OECD";NA;"Codelist for Unit of measure";"Square metres";"Mètres carrés";NA;NA;"CL_UNIT_MEASURE";"M2";"true";"1.1"
"3122";"OECD";NA;"Codelist for Unit of measure";"Cubic metres";"Mètres cubes";NA;NA;"CL_UNIT_MEASURE";"M3";"true";"1.1"
"3123";"OECD";NA;"Codelist for Unit of measure";"Microgrammes";"Microgrammes";NA;NA;"CL_UNIT_MEASURE";"MCG";"true";"1.1"
"3124";"OECD";NA;"Codelist for Unit of measure";"Milligrammes";"Milligrammes";NA;NA;"CL_UNIT_MEASURE";"MG";"true";"1.1"
"3125";"OECD";NA;"Codelist for Unit of measure";"Months";"Mois";NA;NA;"CL_UNIT_MEASURE";"MH";"true";"1.1"
"3126";"OECD";NA;"Codelist for Unit of measure";"Millimetres";"Millimètres";NA;NA;"CL_UNIT_MEASURE";"MM";"true";"1.1"
"3127";"OECD";NA;"Codelist for Unit of measure";"Minutes";"Minutes";NA;NA;"CL_UNIT_MEASURE";"MN";"true";"1.1"
"3128";"OECD";NA;"Codelist for Unit of measure";"Megawatts";"Mégawatts";NA;NA;"CL_UNIT_MEASURE";"MW";"true";"1.1"
"3129";"OECD";NA;"Codelist for Unit of measure";"Ounces";"Onces";NA;NA;"CL_UNIT_MEASURE";"OZ";"true";"1.1"
"3130";"OECD";NA;"Codelist for Unit of measure";"Seconds";"Secondes";NA;NA;"CL_UNIT_MEASURE";"S";"true";"1.1"
"3131";"OECD";NA;"Codelist for Unit of measure";"Tonnes";"Tonnes";NA;NA;"CL_UNIT_MEASURE";"T";"true";"1.1"
"3132";"OECD";NA;"Codelist for Unit of measure";"Terajoules";"Térajoules";NA;NA;"CL_UNIT_MEASURE";"TJ";"true";"1.1"
"3133";"OECD";NA;"Codelist for Unit of measure";"Terawatt hours";"Térawatt-heures";NA;NA;"CL_UNIT_MEASURE";"TWH";"true";"1.1"
"3134";"OECD";NA;"Codelist for Unit of measure";"Weeks";"Semaines";NA;NA;"CL_UNIT_MEASURE";"WK";"true";"1.1"
"3135";"OECD";NA;"Codelist for Unit of measure";"(Gold fine) Troy ounces";"(Or fin) Onces troy";NA;NA;"CL_UNIT_MEASURE";"XGO";"true";"1.1"
"3136";"OECD";NA;"Codelist for Unit of measure";"Years";"Années";NA;NA;"CL_UNIT_MEASURE";"Y";"true";"1.1"
"3137";"OECD";NA;"Codelist for Unit of measure";"Animals";"Animaux";NA;NA;"CL_UNIT_MEASURE";"ANM";"true";"1.1"
"3138";"OECD";NA;"Codelist for Unit of measure";"Births";"Naissances";NA;NA;"CL_UNIT_MEASURE";"BR";"true";"1.1"
"3139";"OECD";NA;"Codelist for Unit of measure";"Children";"Enfants";NA;NA;"CL_UNIT_MEASURE";"CH";"true";"1.1"
"3140";"OECD";NA;"Codelist for Unit of measure";"Classes";"Classes";NA;NA;"CL_UNIT_MEASURE";"CL";"true";"1.1"
"3141";"OECD";NA;"Codelist for Unit of measure";"Courts";"Tribunaux";NA;NA;"CL_UNIT_MEASURE";"CR";"true";"1.1"
"3142";"OECD";NA;"Codelist for Unit of measure";"Cases";"Cas";NA;NA;"CL_UNIT_MEASURE";"CS";"true";"1.1"
"3143";"OECD";NA;"Codelist for Unit of measure";"Deaths";"Décès";NA;NA;"CL_UNIT_MEASURE";"DT";"true";"1.1"
"3144";"OECD";NA;"Codelist for Unit of measure";"Discharges";"Décharges";NA;NA;"CL_UNIT_MEASURE";"DSC";"true";"1.1"
"3145";"OECD";NA;"Codelist for Unit of measure";"Dwellings";"Logements";NA;NA;"CL_UNIT_MEASURE";"DW";"true";"1.1"
"3146";"OECD";NA;"Codelist for Unit of measure";"Enterprises";"Entreprises";NA;NA;"CL_UNIT_MEASURE";"ENT";"true";"1.1"
"3147";"OECD";NA;"Codelist for Unit of measure";"Employer enterprises";"Entreprises employant des salariés";NA;NA;"CL_UNIT_MEASURE";"ENT_EM";"true";"1.1"
"3148";"OECD";NA;"Codelist for Unit of measure";"Establishments";"Établissements";NA;NA;"CL_UNIT_MEASURE";"EST";"true";"1.1"
"3149";"OECD";NA;"Codelist for Unit of measure";"Exams";"Examens";NA;NA;"CL_UNIT_MEASURE";"EXM";"true";"1.1"
"3150";"OECD";NA;"Codelist for Unit of measure";"Procedures";"Procédures";NA;NA;"CL_UNIT_MEASURE";"PRC";"true";"1.1"
"3151";"OECD";NA;"Codelist for Unit of measure";"Families";"Familles";NA;NA;"CL_UNIT_MEASURE";"FM";"true";"1.1"
"3152";"OECD";NA;"Codelist for Unit of measure";"Full time equivalent unit";"Équivalent plein temps";NA;NA;"CL_UNIT_MEASURE";"FTE";"true";"1.1"
"3153";"OECD";NA;"Codelist for Unit of measure";"Inhabitants";"Habitants";NA;NA;"CL_UNIT_MEASURE";"HB";"true";"1.1"
"3154";"OECD";NA;"Codelist for Unit of measure";"Households";"Ménages";NA;NA;"CL_UNIT_MEASURE";"HH";"true";"1.1"
"3155";"OECD";NA;"Codelist for Unit of measure";"Equivalised households";"Ménages équivalents";NA;NA;"CL_UNIT_MEASURE";"HH_EQ";"true";"1.1"
"3156";"OECD";NA;"Codelist for Unit of measure";"Inpatient cases";"Cas d'hospitalisation";NA;NA;"CL_UNIT_MEASURE";"IC";"true";"1.1"
"3157";"OECD";NA;"Codelist for Unit of measure";"Injuries";"Blessures";NA;NA;"CL_UNIT_MEASURE";"IJ";"true";"1.1"
"3158";"OECD";NA;"Codelist for Unit of measure";"Inspectors";"Inspecteurs";NA;NA;"CL_UNIT_MEASURE";"INSP";"true";"1.1"
"3159";"OECD";NA;"Codelist for Unit of measure";"Inventions";"Inventions";NA;NA;"CL_UNIT_MEASURE";"INV";"true";"1.1"
"3160";"OECD";NA;"Codelist for Unit of measure";"Investors";"Investisseurs";NA;NA;"CL_UNIT_MEASURE";"INVS";"true";"1.1"
"3161";"OECD";NA;"Codelist for Unit of measure";"Items";"Articles";NA;NA;"CL_UNIT_MEASURE";"IT";"true";"1.1"
"3162";"OECD";NA;"Codelist for Unit of measure";"Jobs";"Emplois";NA;NA;"CL_UNIT_MEASURE";"JB";"true";"1.1"
"3163";"OECD";NA;"Codelist for Unit of measure";"Packages";"Paquets";NA;NA;"CL_UNIT_MEASURE";"PAC";"true";"1.1"
"3164";"OECD";NA;"Codelist for Unit of measure";"Pairs";"Paires";NA;NA;"CL_UNIT_MEASURE";"PAR";"true";"1.1"
"3165";"OECD";NA;"Codelist for Unit of measure";"Dozens";"Douzaines";NA;NA;"CL_UNIT_MEASURE";"DOZ";"true";"1.1"
"3166";"OECD";NA;"Codelist for Unit of measure";"Passengers";"Passagers";NA;NA;"CL_UNIT_MEASURE";"PAS";"true";"1.1"
"3167";"OECD";NA;"Codelist for Unit of measure";"Patents";"Brevets";NA;NA;"CL_UNIT_MEASURE";"PATN";"true";"1.1"
"3168";"OECD";NA;"Codelist for Unit of measure";"Patent families";"Famille de brevets";NA;NA;"CL_UNIT_MEASURE";"PATN_FM";"true";"1.1"
"3169";"OECD";NA;"Codelist for Unit of measure";"Patients";"Patients";NA;NA;"CL_UNIT_MEASURE";"PAT";"true";"1.1"
"3170";"OECD";NA;"Codelist for Unit of measure";"Permits";"Permis";NA;NA;"CL_UNIT_MEASURE";"PR";"true";"1.1"
"3171";"OECD";NA;"Codelist for Unit of measure";"Persons";"Personnes";NA;NA;"CL_UNIT_MEASURE";"PS";"true";"1.1"
"3172";"OECD";NA;"Codelist for Unit of measure";"Recipients";"Destinataires";NA;NA;"CL_UNIT_MEASURE";"RCP";"true";"1.1"
"3173";"OECD";NA;"Codelist for Unit of measure";"Registrations";"Inscriptions";NA;NA;"CL_UNIT_MEASURE";"RG";"true";"1.1"
"3174";"OECD";NA;"Codelist for Unit of measure";"Rooms";"Pièces";NA;NA;"CL_UNIT_MEASURE";"RO";"true";"1.1"
"3175";"OECD";NA;"Codelist for Unit of measure";"Registered workplaces";"Lieux de travail enregistrés";NA;NA;"CL_UNIT_MEASURE";"RW";"true";"1.1"
"3176";"OECD";NA;"Codelist for Unit of measure";"Subscriptions";"Abonnements";NA;NA;"CL_UNIT_MEASURE";"SB";"true";"1.1"
"3177";"OECD";NA;"Codelist for Unit of measure";"Schools";"Écoles";NA;NA;"CL_UNIT_MEASURE";"SC";"true";"1.1"
"3178";"OECD";NA;"Codelist for Unit of measure";"Students";"Étudiants";NA;NA;"CL_UNIT_MEASURE";"ST";"true";"1.1"
"3179";"OECD";NA;"Codelist for Unit of measure";"Units";"Unités";NA;NA;"CL_UNIT_MEASURE";"UT";"true";"1.1"
"3180";"OECD";NA;"Codelist for Unit of measure";"Job vacancies";"Emplois vacants";NA;NA;"CL_UNIT_MEASURE";"VC";"true";"1.1"
"3181";"OECD";NA;"Codelist for Unit of measure";"Visits";"Visites";NA;NA;"CL_UNIT_MEASURE";"VIS";"true";"1.1"
"3182";"OECD";NA;"Codelist for Unit of measure";"Vessels";"Navires";NA;NA;"CL_UNIT_MEASURE";"VS";"true";"1.1"
"3183";"OECD";NA;"Codelist for Unit of measure";"United Arab Emirates dirham";"Dirham émirati";NA;NA;"CL_UNIT_MEASURE";"AED";"true";"1.1"
"3184";"OECD";NA;"Codelist for Unit of measure";"Afghani";"Afghani";NA;NA;"CL_UNIT_MEASURE";"AFN";"true";"1.1"
"3185";"OECD";NA;"Codelist for Unit of measure";"Lek";"Lek";NA;NA;"CL_UNIT_MEASURE";"ALL";"true";"1.1"
"3186";"OECD";NA;"Codelist for Unit of measure";"Armenian dram";"Dram arménien";NA;NA;"CL_UNIT_MEASURE";"AMD";"true";"1.1"
"3187";"OECD";NA;"Codelist for Unit of measure";"Netherlands Antillian guilder";"Florin des Antilles";NA;NA;"CL_UNIT_MEASURE";"ANG";"true";"1.1"
"3188";"OECD";NA;"Codelist for Unit of measure";"Kwanza";"Kwanza";NA;NA;"CL_UNIT_MEASURE";"AOA";"true";"1.1"
"3189";"OECD";NA;"Codelist for Unit of measure";"Argentine peso";"Peso argentin";NA;NA;"CL_UNIT_MEASURE";"ARS";"true";"1.1"
"3190";"OECD";NA;"Codelist for Unit of measure";"Australian dollar";"Dollar australien";NA;NA;"CL_UNIT_MEASURE";"AUD";"true";"1.1"
"3191";"OECD";NA;"Codelist for Unit of measure";"Aruban guilder";"Florin d'Aruba";NA;NA;"CL_UNIT_MEASURE";"AWG";"true";"1.1"
"3192";"OECD";NA;"Codelist for Unit of measure";"Azerbaijanian manat";"Manat azerbaïdjanais";NA;NA;"CL_UNIT_MEASURE";"AZN";"true";"1.1"
"3193";"OECD";NA;"Codelist for Unit of measure";"Bosnia and Herzegovina convertible mark";"Mark bosniaque convertible";NA;NA;"CL_UNIT_MEASURE";"BAM";"true";"1.1"
"3194";"OECD";NA;"Codelist for Unit of measure";"Barbados dollar";"Dollar de la Barbade";NA;NA;"CL_UNIT_MEASURE";"BBD";"true";"1.1"
"3195";"OECD";NA;"Codelist for Unit of measure";"Taka";"Taka";NA;NA;"CL_UNIT_MEASURE";"BDT";"true";"1.1"
"3196";"OECD";NA;"Codelist for Unit of measure";"Bulgarian lev";"Lev bulgare";NA;NA;"CL_UNIT_MEASURE";"BGN";"true";"1.1"
"3197";"OECD";NA;"Codelist for Unit of measure";"Bahraini dinar";"Dinar de Bahreïn";NA;NA;"CL_UNIT_MEASURE";"BHD";"true";"1.1"
"3198";"OECD";NA;"Codelist for Unit of measure";"Burundi franc";"Franc de Burundi";NA;NA;"CL_UNIT_MEASURE";"BIF";"true";"1.1"
"3199";"OECD";NA;"Codelist for Unit of measure";"Bermudian dollar";"Dollar des Bermudes";NA;NA;"CL_UNIT_MEASURE";"BMD";"true";"1.1"
"3200";"OECD";NA;"Codelist for Unit of measure";"Brunei dollar";"Dollar de Brunéi";NA;NA;"CL_UNIT_MEASURE";"BND";"true";"1.1"
"3201";"OECD";NA;"Codelist for Unit of measure";"Boliviano";"Boliviano";NA;NA;"CL_UNIT_MEASURE";"BOB";"true";"1.1"
"3202";"OECD";NA;"Codelist for Unit of measure";"Mvdol";"Mvdol";NA;NA;"CL_UNIT_MEASURE";"BOV";"true";"1.1"
"3203";"OECD";NA;"Codelist for Unit of measure";"Brazilian real";"Réal brésilien";NA;NA;"CL_UNIT_MEASURE";"BRL";"true";"1.1"
"3204";"OECD";NA;"Codelist for Unit of measure";"Bahamian dollar";"Dollar des Bahamas";NA;NA;"CL_UNIT_MEASURE";"BSD";"true";"1.1"
"3205";"OECD";NA;"Codelist for Unit of measure";"Ngultrum";"Ngultrum";NA;NA;"CL_UNIT_MEASURE";"BTN";"true";"1.1"
"3206";"OECD";NA;"Codelist for Unit of measure";"Pula";"Pula";NA;NA;"CL_UNIT_MEASURE";"BWP";"true";"1.1"
"3207";"OECD";NA;"Codelist for Unit of measure";"Belarussian ruble";"Rouble biélorusse";NA;NA;"CL_UNIT_MEASURE";"BYN";"true";"1.1"
"3208";"OECD";NA;"Codelist for Unit of measure";"Belize dollar";"Dollar de Bélize";NA;NA;"CL_UNIT_MEASURE";"BZD";"true";"1.1"
"3209";"OECD";NA;"Codelist for Unit of measure";"Canadian dollar";"Dollar canadien";NA;NA;"CL_UNIT_MEASURE";"CAD";"true";"1.1"
"3210";"OECD";NA;"Codelist for Unit of measure";"Congolese franc";"Franc congolais";NA;NA;"CL_UNIT_MEASURE";"CDF";"true";"1.1"
"3211";"OECD";NA;"Codelist for Unit of measure";"Euro cent";"Centime d'euro";NA;NA;"CL_UNIT_MEASURE";"CENT";"true";"1.1"
"3212";"OECD";NA;"Codelist for Unit of measure";"CFA franc";"Franc CFA";NA;NA;"CL_UNIT_MEASURE";"CFA";"true";"1.1"
"3213";"OECD";NA;"Codelist for Unit of measure";"WIR euro";"Euro WIR";NA;NA;"CL_UNIT_MEASURE";"CHE";"true";"1.1"
"3214";"OECD";NA;"Codelist for Unit of measure";"Swiss franc";"Franc suisse";NA;NA;"CL_UNIT_MEASURE";"CHF";"true";"1.1"
"3215";"OECD";NA;"Codelist for Unit of measure";"WIR franc";"Franc WIR";NA;NA;"CL_UNIT_MEASURE";"CHW";"true";"1.1"
"3216";"OECD";NA;"Codelist for Unit of measure";"Unidad de formento (UF)";"Unidad de Formento (UF)";NA;NA;"CL_UNIT_MEASURE";"CLF";"true";"1.1"
"3217";"OECD";NA;"Codelist for Unit of measure";"Chilean peso";"Peso chilien";NA;NA;"CL_UNIT_MEASURE";"CLP";"true";"1.1"
"3218";"OECD";NA;"Codelist for Unit of measure";"Chinese yuan renminbi";"Yuan ren-min-bi";NA;NA;"CL_UNIT_MEASURE";"CNY";"true";"1.1"
"3219";"OECD";NA;"Codelist for Unit of measure";"Colombian peso";"Peso colombien";NA;NA;"CL_UNIT_MEASURE";"COP";"true";"1.1"
"3220";"OECD";NA;"Codelist for Unit of measure";"Costa Rican colon";"Côlon de Costa Rica";NA;NA;"CL_UNIT_MEASURE";"CRC";"true";"1.1"
"3221";"OECD";NA;"Codelist for Unit of measure";"Cuban peso";"Peso cubain";NA;NA;"CL_UNIT_MEASURE";"CUP";"true";"1.1"
"3222";"OECD";NA;"Codelist for Unit of measure";"Cape Verde escudo";"Escudo du Cap-Vert";NA;NA;"CL_UNIT_MEASURE";"CVE";"true";"1.1"
"3223";"OECD";NA;"Codelist for Unit of measure";"Czech koruna";"Couronne tchèque";NA;NA;"CL_UNIT_MEASURE";"CZK";"true";"1.1"
"3224";"OECD";NA;"Codelist for Unit of measure";"Djibouti franc";"Franc de Djibouti";NA;NA;"CL_UNIT_MEASURE";"DJF";"true";"1.1"
"3225";"OECD";NA;"Codelist for Unit of measure";"Danish krone";"Couronne danoise";NA;NA;"CL_UNIT_MEASURE";"DKK";"true";"1.1"
"3226";"OECD";NA;"Codelist for Unit of measure";"Dominican peso";"Peso dominicain";NA;NA;"CL_UNIT_MEASURE";"DOP";"true";"1.1"
"3227";"OECD";NA;"Codelist for Unit of measure";"Algerian dinar";"Dinar algérien";NA;NA;"CL_UNIT_MEASURE";"DZD";"true";"1.1"
"3228";"OECD";NA;"Codelist for Unit of measure";"Egyptian pound";"Livre égyptienne";NA;NA;"CL_UNIT_MEASURE";"EGP";"true";"1.1"
"3229";"OECD";NA;"Codelist for Unit of measure";"Nakfa";"Nakfa";NA;NA;"CL_UNIT_MEASURE";"ERN";"true";"1.1"
"3230";"OECD";NA;"Codelist for Unit of measure";"Ethiopian birr";"Birr éthiopien";NA;NA;"CL_UNIT_MEASURE";"ETB";"true";"1.1"
"3231";"OECD";NA;"Codelist for Unit of measure";"Euro";"Euro";NA;NA;"CL_UNIT_MEASURE";"EUR";"true";"1.1"
"3232";"OECD";NA;"Codelist for Unit of measure";"Fiji dollar";"Dollar des Fidji";NA;NA;"CL_UNIT_MEASURE";"FJD";"true";"1.1"
"3233";"OECD";NA;"Codelist for Unit of measure";"Falkland Islands pound";"Livre de Falkland";NA;NA;"CL_UNIT_MEASURE";"FKP";"true";"1.1"
"3234";"OECD";NA;"Codelist for Unit of measure";"Pound sterling";"Livre sterling";NA;NA;"CL_UNIT_MEASURE";"GBP";"true";"1.1"
"3235";"OECD";NA;"Codelist for Unit of measure";"Lari";"Lari";NA;NA;"CL_UNIT_MEASURE";"GEL";"true";"1.1"
"3236";"OECD";NA;"Codelist for Unit of measure";"Ghana cedi";"Cedi ghanéen";NA;NA;"CL_UNIT_MEASURE";"GHS";"true";"1.1"
"3237";"OECD";NA;"Codelist for Unit of measure";"Gibraltar pound";"Livre de Gibraltar";NA;NA;"CL_UNIT_MEASURE";"GIP";"true";"1.1"
"3238";"OECD";NA;"Codelist for Unit of measure";"Dalasi";"Dalasie";NA;NA;"CL_UNIT_MEASURE";"GMD";"true";"1.1"
"3239";"OECD";NA;"Codelist for Unit of measure";"Guinea franc";"Franc guinéen";NA;NA;"CL_UNIT_MEASURE";"GNF";"true";"1.1"
"3240";"OECD";NA;"Codelist for Unit of measure";"Quetzal";"Quetzal";NA;NA;"CL_UNIT_MEASURE";"GTQ";"true";"1.1"
"3241";"OECD";NA;"Codelist for Unit of measure";"Guyana dollar";"Dollar de Guyane";NA;NA;"CL_UNIT_MEASURE";"GYD";"true";"1.1"
"3242";"OECD";NA;"Codelist for Unit of measure";"Hong Kong dollar";"Dollar de Hong-Kong";NA;NA;"CL_UNIT_MEASURE";"HKD";"true";"1.1"
"3243";"OECD";NA;"Codelist for Unit of measure";"Lempira";"Lempira";NA;NA;"CL_UNIT_MEASURE";"HNL";"true";"1.1"
"3244";"OECD";NA;"Codelist for Unit of measure";"Croatian kuna";"Kuna croate";NA;NA;"CL_UNIT_MEASURE";"HRK";"true";"1.1"
"3245";"OECD";NA;"Codelist for Unit of measure";"Gourde";"Gourde";NA;NA;"CL_UNIT_MEASURE";"HTG";"true";"1.1"
"3246";"OECD";NA;"Codelist for Unit of measure";"Forint";"Forint";NA;NA;"CL_UNIT_MEASURE";"HUF";"true";"1.1"
"3247";"OECD";NA;"Codelist for Unit of measure";"Rupiah";"Rupiah";NA;NA;"CL_UNIT_MEASURE";"IDR";"true";"1.1"
